valid_start,value,lat,long,ele
1464393600,16.5,-31.9192,115.8728,24.9
1464397200,18.2,-31.9192,115.8728,24.9
1464400800,19.1,-31.9192,115.8728,24.9
1464404400,18.7,-31.9192,115.8728,24.9
1464408000,19.3,-31.9192,115.8728,24.9
1464411600,19.5,-31.9192,115.8728,24.9
1464415200,19.0,-31.9192,115.8728,24.9
1464418800,19.3,-31.9192,115.8728,24.9
1464422400,18.7,-31.9192,115.8728,24.9
1464426000,16.8,-31.9192,115.8728,24.9
1464429600,15.3,-31.9192,115.8728,24.9
1464433200,14.8,-31.9192,115.8728,24.9
1464436800,14.4,-31.9192,115.8728,24.9
1464440400,13.0,-31.9192,115.8728,24.9
1464444000,12.4,-31.9192,115.8728,24.9
1464447600,12.8,-31.9192,115.8728,24.9
1464357600,26.6,-12.4239,130.8925,30.4
1464361200,26.2,-12.4239,130.8925,30.4
1464364800,27.4,-12.4239,130.8925,30.4
1464368400,26.1,-12.4239,130.8925,30.4
1464372000,26.2,-12.4239,130.8925,30.4
1464375600,25.1,-12.4239,130.8925,30.4
1464379200,25.1,-12.4239,130.8925,30.4
1464382800,24.9,-12.4239,130.8925,30.4
1464386400,25.1,-12.4239,130.8925,30.4
1464390000,29.1,-12.4239,130.8925,30.4
1464393600,30.1,-12.4239,130.8925,30.4
1464397200,31.3,-12.4239,130.8925,30.4
1464400800,30.3,-12.4239,130.8925,30.4
1464404400,31.6,-12.4239,130.8925,30.4
1464408000,32.4,-12.4239,130.8925,30.4
1464411600,32.0,-12.4239,130.8925,30.4
1464415200,32.2,-12.4239,130.8925,30.4
1464418800,31.8,-12.4239,130.8925,30.4
1464422400,31.0,-12.4239,130.8925,30.4
1464426000,29.3,-12.4239,130.8925,30.4
1464429600,28.5,-12.4239,130.8925,30.4
1464433200,28.4,-12.4239,130.8925,30.4
1464436800,28.1,-12.4239,130.8925,30.4
1464440400,27.9,-12.4239,130.8925,30.4
1464444000,27.8,-12.4239,130.8925,30.4
1464357600,15.4,-23.7951,133.889,546.0
1464361200,14.9,-23.7951,133.889,546.0
1464364800,13.7,-23.7951,133.889,546.0
1464368400,13.3,-23.7951,133.889,546.0
1464372000,12.3,-23.7951,133.889,546.0
1464375600,11.8,-23.7951,133.889,546.0
1464379200,10.8,-23.7951,133.889,546.0
1464382800,11.0,-23.7951,133.889,546.0
1464386400,11.2,-23.7951,133.889,546.0
1464390000,14.6,-23.7951,133.889,546.0
1464393600,15.6,-23.7951,133.889,546.0
1464397200,16.9,-23.7951,133.889,546.0
1464400800,17.5,-23.7951,133.889,546.0
1464404400,18.8,-23.7951,133.889,546.0
1464408000,19.7,-23.7951,133.889,546.0
1464411600,20.4,-23.7951,133.889,546.0
1464415200,20.5,-23.7951,133.889,546.0
1464418800,20.4,-23.7951,133.889,546.0
1464422400,19.8,-23.7951,133.889,546.0
1464426000,18.0,-23.7951,133.889,546.0
1464429600,17.4,-23.7951,133.889,546.0
1464433200,16.6,-23.7951,133.889,546.0
1464436800,16.7,-23.7951,133.889,546.0
1464440400,16.1,-23.7951,133.889,546.0
1464444000,14.8,-23.7951,133.889,546.0
1464357600,22.6,-16.8736,145.7458,2.22
1464361200,22.5,-16.8736,145.7458,2.22
1464364800,22.3,-16.8736,145.7458,2.22
1464368400,22.0,-16.8736,145.7458,2.22
1464379200,22.1,-16.8736,145.7458,2.22
1464382800,22.1,-16.8736,145.7458,2.22
1464386400,25.0,-16.8736,145.7458,2.22
1464390000,27.4,-16.8736,145.7458,2.22
1464400800,28.2,-16.8736,145.7458,2.22
1464404400,28.1,-16.8736,145.7458,2.22
1464408000,28.3,-16.8736,145.7458,2.22
1464411600,28.7,-16.8736,145.7458,2.22
1464422400,25.3,-16.8736,145.7458,2.22
1464426000,25.3,-16.8736,145.7458,2.22
1464429600,24.9,-16.8736,145.7458,2.22
1464433200,24.9,-16.8736,145.7458,2.22
1464357600,16.4,-27.4808,153.0389,8.13
1464361200,15.2,-27.4808,153.0389,8.13
1464364800,12.8,-27.4808,153.0389,8.13
1464368400,14.0,-27.4808,153.0389,8.13
1464372000,11.6,-27.4808,153.0389,8.13
1464375600,14.0,-27.4808,153.0389,8.13
1464379200,14.1,-27.4808,153.0389,8.13
1464382800,12.0,-27.4808,153.0389,8.13
1464386400,16.1,-27.4808,153.0389,8.13
1464390000,18.2,-27.4808,153.0389,8.13
1464393600,19.4,-27.4808,153.0389,8.13
1464397200,20.7,-27.4808,153.0389,8.13
1464400800,21.9,-27.4808,153.0389,8.13
1464404400,22.5,-27.4808,153.0389,8.13
1464408000,23.4,-27.4808,153.0389,8.13
1464411600,22.7,-27.4808,153.0389,8.13
1464415200,22.2,-27.4808,153.0389,8.13
1464418800,21.1,-27.4808,153.0389,8.13
1464422400,20.0,-27.4808,153.0389,8.13
1464426000,19.5,-27.4808,153.0389,8.13
1464429600,18.4,-27.4808,153.0389,8.13
1464433200,17.9,-27.4808,153.0389,8.13
1464436800,16.9,-27.4808,153.0389,8.13
1464440400,16.6,-27.4808,153.0389,8.13
1464357600,6.8,-42.8897,147.3278,50.5
1464361200,6.6,-42.8897,147.3278,50.5
1464364800,5.5,-42.8897,147.3278,50.5
1464368400,5.0,-42.8897,147.3278,50.5
1464372000,4.9,-42.8897,147.3278,50.5
1464375600,4.9,-42.8897,147.3278,50.5
1464379200,4.2,-42.8897,147.3278,50.5
1464382800,4.2,-42.8897,147.3278,50.5
1464386400,4.0,-42.8897,147.3278,50.5
1464390000,7.2,-42.8897,147.3278,50.5
1464393600,9.7,-42.8897,147.3278,50.5
1464397200,11.5,-42.8897,147.3278,50.5
1464400800,12.7,-42.8897,147.3278,50.5
1464404400,12.8,-42.8897,147.3278,50.5
1464408000,12.0,-42.8897,147.3278,50.5
1464411600,11.9,-42.8897,147.3278,50.5
1464415200,11.3,-42.8897,147.3278,50.5
1464418800,10.2,-42.8897,147.3278,50.5
1464422400,8.7,-42.8897,147.3278,50.5
1464426000,8.9,-42.8897,147.3278,50.5
1464429600,7.3,-42.8897,147.3278,50.5
1464433200,7.1,-42.8897,147.3278,50.5
1464436800,7.3,-42.8897,147.3278,50.5
1464440400,8.7,-42.8897,147.3278,50.5
1464451200,18.1,-23.4169,119.7989,524.0
1464454800,17.6,-23.4169,119.7989,524.0
1464458400,17.1,-23.4169,119.7989,524.0
1464462000,17.4,-23.4169,119.7989,524.0
1464465600,15.6,-23.4169,119.7989,524.0
1464469200,14.9,-23.4169,119.7989,524.0
1464472800,13.9,-23.4169,119.7989,524.0
1464476400,14.2,-23.4169,119.7989,524.0
1464480000,17.0,-23.4169,119.7989,524.0
1464483600,20.0,-23.4169,119.7989,524.0
1464487200,22.5,-23.4169,119.7989,524.0
1464490800,24.5,-23.4169,119.7989,524.0
1464494400,25.9,-23.4169,119.7989,524.0
1464498000,26.6,-23.4169,119.7989,524.0
1464501600,28.3,-23.4169,119.7989,524.0
1464505200,28.6,-23.4169,119.7989,524.0
1464508800,28.0,-23.4169,119.7989,524.0
1464512400,26.7,-23.4169,119.7989,524.0
1464516000,24.4,-23.4169,119.7989,524.0
1464519600,22.1,-23.4169,119.7989,524.0
1464523200,20.2,-23.4169,119.7989,524.0
1464526800,19.9,-23.4169,119.7989,524.0
1464530400,19.1,-23.4169,119.7989,524.0
1464534000,18.2,-23.4169,119.7989,524.0
1464451200,13.1,-31.9192,115.8728,24.9
1464454800,13.2,-31.9192,115.8728,24.9
1464458400,12.9,-31.9192,115.8728,24.9
1464462000,12.7,-31.9192,115.8728,24.9
1464465600,12.4,-31.9192,115.8728,24.9
1464469200,12.5,-31.9192,115.8728,24.9
1464472800,11.5,-31.9192,115.8728,24.9
1464476400,11.2,-31.9192,115.8728,24.9
1464480000,11.5,-31.9192,115.8728,24.9
1464483600,13.7,-31.9192,115.8728,24.9
1464487200,15.5,-31.9192,115.8728,24.9
1464490800,17.5,-31.9192,115.8728,24.9
1464494400,18.2,-31.9192,115.8728,24.9
1464498000,19.1,-31.9192,115.8728,24.9
1464501600,17.9,-31.9192,115.8728,24.9
1464505200,17.9,-31.9192,115.8728,24.9
1464508800,17.4,-31.9192,115.8728,24.9
1464512400,16.7,-31.9192,115.8728,24.9
1464516000,16.1,-31.9192,115.8728,24.9
1464519600,15.8,-31.9192,115.8728,24.9
1464523200,15.5,-31.9192,115.8728,24.9
1464526800,15.2,-31.9192,115.8728,24.9
1464530400,14.1,-31.9192,115.8728,24.9
1464534000,12.5,-31.9192,115.8728,24.9
1464444000,27.7,-12.4239,130.8925,30.4
1464447600,27.4,-12.4239,130.8925,30.4
1464451200,27.5,-12.4239,130.8925,30.4
1464454800,26.9,-12.4239,130.8925,30.4
1464458400,26.8,-12.4239,130.8925,30.4
1464462000,26.6,-12.4239,130.8925,30.4
1464465600,25.9,-12.4239,130.8925,30.4
1464469200,25.6,-12.4239,130.8925,30.4
1464472800,25.0,-12.4239,130.8925,30.4
1464476400,25.6,-12.4239,130.8925,30.4
1464480000,28.5,-12.4239,130.8925,30.4
1464483600,28.9,-12.4239,130.8925,30.4
1464487200,29.4,-12.4239,130.8925,30.4
1464490800,29.4,-12.4239,130.8925,30.4
1464494400,29.7,-12.4239,130.8925,30.4
1464498000,30.6,-12.4239,130.8925,30.4
1464501600,30.6,-12.4239,130.8925,30.4
1464505200,30.2,-12.4239,130.8925,30.4
1464508800,30.5,-12.4239,130.8925,30.4
1464512400,28.9,-12.4239,130.8925,30.4
1464516000,27.9,-12.4239,130.8925,30.4
1464519600,26.4,-12.4239,130.8925,30.4
1464523200,25.9,-12.4239,130.8925,30.4
1464526800,25.5,-12.4239,130.8925,30.4
1464530400,25.4,-12.4239,130.8925,30.4
1464444000,14.0,-23.7951,133.889,546.0
1464447600,13.9,-23.7951,133.889,546.0
1464451200,12.7,-23.7951,133.889,546.0
1464454800,11.1,-23.7951,133.889,546.0
1464458400,11.7,-23.7951,133.889,546.0
1464462000,12.0,-23.7951,133.889,546.0
1464465600,13.5,-23.7951,133.889,546.0
1464469200,14.7,-23.7951,133.889,546.0
1464472800,13.3,-23.7951,133.889,546.0
1464476400,17.6,-23.7951,133.889,546.0
1464480000,19.5,-23.7951,133.889,546.0
1464483600,22.3,-23.7951,133.889,546.0
1464487200,24.3,-23.7951,133.889,546.0
1464490800,25.3,-23.7951,133.889,546.0
1464494400,25.7,-23.7951,133.889,546.0
1464498000,26.3,-23.7951,133.889,546.0
1464501600,26.7,-23.7951,133.889,546.0
1464505200,25.8,-23.7951,133.889,546.0
1464508800,24.7,-23.7951,133.889,546.0
1464512400,21.0,-23.7951,133.889,546.0
1464516000,18.7,-23.7951,133.889,546.0
1464519600,18.5,-23.7951,133.889,546.0
1464523200,16.9,-23.7951,133.889,546.0
1464526800,16.5,-23.7951,133.889,546.0
1464530400,15.1,-23.7951,133.889,546.0
1464444000,23.5,-16.8736,145.7458,2.22
1464447600,23.5,-16.8736,145.7458,2.22
1464451200,23.4,-16.8736,145.7458,2.22
1464454800,22.6,-16.8736,145.7458,2.22
1464465600,22.8,-16.8736,145.7458,2.22
1464469200,22.8,-16.8736,145.7458,2.22
1464472800,24.9,-16.8736,145.7458,2.22
1464476400,25.8,-16.8736,145.7458,2.22
1464487200,28.8,-16.8736,145.7458,2.22
1464490800,28.9,-16.8736,145.7458,2.22
1464494400,30.1,-16.8736,145.7458,2.22
1464498000,29.7,-16.8736,145.7458,2.22
1464508800,25.3,-16.8736,145.7458,2.22
1464512400,25.2,-16.8736,145.7458,2.22
1464516000,25.0,-16.8736,145.7458,2.22
1464519600,25.0,-16.8736,145.7458,2.22
1464444000,16.1,-27.4808,153.0389,8.13
1464447600,15.6,-27.4808,153.0389,8.13
1464451200,14.9,-27.4808,153.0389,8.13
1464454800,14.1,-27.4808,153.0389,8.13
1464458400,14.2,-27.4808,153.0389,8.13
1464462000,13.4,-27.4808,153.0389,8.13
1464465600,12.2,-27.4808,153.0389,8.13
1464469200,12.7,-27.4808,153.0389,8.13
1464472800,15.2,-27.4808,153.0389,8.13
1464476400,16.7,-27.4808,153.0389,8.13
1464480000,18.3,-27.4808,153.0389,8.13
1464483600,19.5,-27.4808,153.0389,8.13
1464487200,21.4,-27.4808,153.0389,8.13
1464490800,21.6,-27.4808,153.0389,8.13
1464494400,23.3,-27.4808,153.0389,8.13
1464498000,22.9,-27.4808,153.0389,8.13
1464501600,21.9,-27.4808,153.0389,8.13
1464505200,18.6,-27.4808,153.0389,8.13
1464508800,15.2,-27.4808,153.0389,8.13
1464512400,13.4,-27.4808,153.0389,8.13
1464516000,12.4,-27.4808,153.0389,8.13
1464519600,11.7,-27.4808,153.0389,8.13
1464523200,11.5,-27.4808,153.0389,8.13
1464526800,11.6,-27.4808,153.0389,8.13
1464444000,8.5,-42.8897,147.3278,50.5
1464447600,8.2,-42.8897,147.3278,50.5
1464451200,9.2,-42.8897,147.3278,50.5
1464454800,9.0,-42.8897,147.3278,50.5
1464458400,8.5,-42.8897,147.3278,50.5
1464462000,8.9,-42.8897,147.3278,50.5
1464465600,9.6,-42.8897,147.3278,50.5
1464469200,9.3,-42.8897,147.3278,50.5
1464472800,9.4,-42.8897,147.3278,50.5
1464476400,10.1,-42.8897,147.3278,50.5
1464480000,10.6,-42.8897,147.3278,50.5
1464483600,11.0,-42.8897,147.3278,50.5
1464487200,11.1,-42.8897,147.3278,50.5
1464490800,12.5,-42.8897,147.3278,50.5
1464494400,11.3,-42.8897,147.3278,50.5
1464498000,11.3,-42.8897,147.3278,50.5
1464501600,10.8,-42.8897,147.3278,50.5
1464505200,9.6,-42.8897,147.3278,50.5
1464508800,9.4,-42.8897,147.3278,50.5
1464512400,8.9,-42.8897,147.3278,50.5
1464516000,9.2,-42.8897,147.3278,50.5
1464519600,9.2,-42.8897,147.3278,50.5
1464523200,9.3,-42.8897,147.3278,50.5
1464526800,8.5,-42.8897,147.3278,50.5
1464537600,17.5,-23.4169,119.7989,524.0
1464541200,16.2,-23.4169,119.7989,524.0
1464544800,15.5,-23.4169,119.7989,524.0
1464548400,15.0,-23.4169,119.7989,524.0
1464552000,14.8,-23.4169,119.7989,524.0
1464555600,13.8,-23.4169,119.7989,524.0
1464559200,12.6,-23.4169,119.7989,524.0
1464562800,12.8,-23.4169,119.7989,524.0
1464566400,17.3,-23.4169,119.7989,524.0
1464570000,20.8,-23.4169,119.7989,524.0
1464573600,23.2,-23.4169,119.7989,524.0
1464577200,26.3,-23.4169,119.7989,524.0
1464580800,27.7,-23.4169,119.7989,524.0
1464584400,28.4,-23.4169,119.7989,524.0
1464588000,29.8,-23.4169,119.7989,524.0
1464591600,30.2,-23.4169,119.7989,524.0
1464595200,29.0,-23.4169,119.7989,524.0
1464598800,27.9,-23.4169,119.7989,524.0
1464602400,26.7,-23.4169,119.7989,524.0
1464606000,26.0,-23.4169,119.7989,524.0
1464609600,24.2,-23.4169,119.7989,524.0
1464613200,23.7,-23.4169,119.7989,524.0
1464616800,24.3,-23.4169,119.7989,524.0
1464620400,22.3,-23.4169,119.7989,524.0
1464537600,12.3,-31.9192,115.8728,24.9
1464541200,12.5,-31.9192,115.8728,24.9
1464544800,11.1,-31.9192,115.8728,24.9
1464548400,11.2,-31.9192,115.8728,24.9
1464552000,10.1,-31.9192,115.8728,24.9
1464555600,8.0,-31.9192,115.8728,24.9
1464559200,9.8,-31.9192,115.8728,24.9
1464562800,8.0,-31.9192,115.8728,24.9
1464566400,9.7,-31.9192,115.8728,24.9
1464570000,13.5,-31.9192,115.8728,24.9
1464573600,15.5,-31.9192,115.8728,24.9
1464577200,16.8,-31.9192,115.8728,24.9
1464580800,18.1,-31.9192,115.8728,24.9
1464584400,18.5,-31.9192,115.8728,24.9
1464588000,19.1,-31.9192,115.8728,24.9
1464591600,19.0,-31.9192,115.8728,24.9
1464595200,18.5,-31.9192,115.8728,24.9
1464598800,16.7,-31.9192,115.8728,24.9
1464602400,14.7,-31.9192,115.8728,24.9
1464606000,13.3,-31.9192,115.8728,24.9
1464609600,11.7,-31.9192,115.8728,24.9
1464613200,9.9,-31.9192,115.8728,24.9
1464616800,9.1,-31.9192,115.8728,24.9
1464620400,8.1,-31.9192,115.8728,24.9
1464530400,25.5,-12.4239,130.8925,30.4
1464534000,25.9,-12.4239,130.8925,30.4
1464537600,25.1,-12.4239,130.8925,30.4
1464541200,24.7,-12.4239,130.8925,30.4
1464544800,24.9,-12.4239,130.8925,30.4
1464548400,25.5,-12.4239,130.8925,30.4
1464552000,25.4,-12.4239,130.8925,30.4
1464555600,25.5,-12.4239,130.8925,30.4
1464559200,25.3,-12.4239,130.8925,30.4
1464562800,27.0,-12.4239,130.8925,30.4
1464566400,28.4,-12.4239,130.8925,30.4
1464570000,30.3,-12.4239,130.8925,30.4
1464573600,31.2,-12.4239,130.8925,30.4
1464577200,32.9,-12.4239,130.8925,30.4
1464580800,32.3,-12.4239,130.8925,30.4
1464584400,32.9,-12.4239,130.8925,30.4
1464588000,32.2,-12.4239,130.8925,30.4
1464591600,32.0,-12.4239,130.8925,30.4
1464595200,30.8,-12.4239,130.8925,30.4
1464598800,29.3,-12.4239,130.8925,30.4
1464602400,28.2,-12.4239,130.8925,30.4
1464606000,27.5,-12.4239,130.8925,30.4
1464609600,26.8,-12.4239,130.8925,30.4
1464613200,26.0,-12.4239,130.8925,30.4
1464616800,26.3,-12.4239,130.8925,30.4
1464530400,15.1,-23.7951,133.889,546.0
1464534000,14.9,-23.7951,133.889,546.0
1464537600,16.0,-23.7951,133.889,546.0
1464541200,15.6,-23.7951,133.889,546.0
1464544800,15.9,-23.7951,133.889,546.0
1464548400,15.1,-23.7951,133.889,546.0
1464552000,15.5,-23.7951,133.889,546.0
1464555600,14.5,-23.7951,133.889,546.0
1464559200,14.7,-23.7951,133.889,546.0
1464562800,16.5,-23.7951,133.889,546.0
1464566400,17.8,-23.7951,133.889,546.0
1464570000,19.3,-23.7951,133.889,546.0
1464573600,18.7,-23.7951,133.889,546.0
1464577200,17.9,-23.7951,133.889,546.0
1464580800,18.6,-23.7951,133.889,546.0
1464584400,18.8,-23.7951,133.889,546.0
1464588000,18.1,-23.7951,133.889,546.0
1464591600,16.9,-23.7951,133.889,546.0
1464595200,15.9,-23.7951,133.889,546.0
1464598800,15.7,-23.7951,133.889,546.0
1464602400,15.3,-23.7951,133.889,546.0
1464606000,14.9,-23.7951,133.889,546.0
1464609600,14.5,-23.7951,133.889,546.0
1464613200,14.8,-23.7951,133.889,546.0
1464616800,14.6,-23.7951,133.889,546.0
1464530400,24.1,-16.8736,145.7458,2.22
1464534000,24.0,-16.8736,145.7458,2.22
1464537600,24.2,-16.8736,145.7458,2.22
1464541200,23.9,-16.8736,145.7458,2.22
1464552000,21.9,-16.8736,145.7458,2.22
1464555600,21.9,-16.8736,145.7458,2.22
1464559200,24.6,-16.8736,145.7458,2.22
1464562800,26.6,-16.8736,145.7458,2.22
1464573600,29.2,-16.8736,145.7458,2.22
1464577200,29.7,-16.8736,145.7458,2.22
1464580800,29.2,-16.8736,145.7458,2.22
1464584400,28.8,-16.8736,145.7458,2.22
1464595200,25.4,-16.8736,145.7458,2.22
1464598800,25.4,-16.8736,145.7458,2.22
1464602400,25.0,-16.8736,145.7458,2.22
1464606000,24.3,-16.8736,145.7458,2.22
1464530400,10.0,-27.4808,153.0389,8.13
1464534000,12.4,-27.4808,153.0389,8.13
1464537600,11.7,-27.4808,153.0389,8.13
1464541200,10.4,-27.4808,153.0389,8.13
1464544800,10.3,-27.4808,153.0389,8.13
1464548400,10.4,-27.4808,153.0389,8.13
1464552000,9.9,-27.4808,153.0389,8.13
1464555600,10.0,-27.4808,153.0389,8.13
1464559200,12.8,-27.4808,153.0389,8.13
1464562800,15.8,-27.4808,153.0389,8.13
1464566400,17.9,-27.4808,153.0389,8.13
1464570000,20.1,-27.4808,153.0389,8.13
1464573600,22.4,-27.4808,153.0389,8.13
1464577200,22.6,-27.4808,153.0389,8.13
1464580800,23.3,-27.4808,153.0389,8.13
1464584400,22.0,-27.4808,153.0389,8.13
1464588000,21.2,-27.4808,153.0389,8.13
1464591600,19.2,-27.4808,153.0389,8.13
1464595200,16.7,-27.4808,153.0389,8.13
1464598800,14.8,-27.4808,153.0389,8.13
1464602400,13.6,-27.4808,153.0389,8.13
1464606000,12.4,-27.4808,153.0389,8.13
1464609600,12.1,-27.4808,153.0389,8.13
1464613200,11.9,-27.4808,153.0389,8.13
1464530400,8.4,-42.8897,147.3278,50.5
1464534000,8.5,-42.8897,147.3278,50.5
1464537600,8.2,-42.8897,147.3278,50.5
1464541200,8.1,-42.8897,147.3278,50.5
1464544800,8.2,-42.8897,147.3278,50.5
1464548400,7.9,-42.8897,147.3278,50.5
1464552000,7.8,-42.8897,147.3278,50.5
1464555600,6.6,-42.8897,147.3278,50.5
1464559200,6.0,-42.8897,147.3278,50.5
1464562800,6.1,-42.8897,147.3278,50.5
1464566400,8.1,-42.8897,147.3278,50.5
1464570000,9.0,-42.8897,147.3278,50.5
1464573600,9.2,-42.8897,147.3278,50.5
1464577200,9.3,-42.8897,147.3278,50.5
1464580800,9.8,-42.8897,147.3278,50.5
1464584400,10.4,-42.8897,147.3278,50.5
1464588000,8.7,-42.8897,147.3278,50.5
1464591600,6.3,-42.8897,147.3278,50.5
1464595200,5.8,-42.8897,147.3278,50.5
1464598800,5.6,-42.8897,147.3278,50.5
1464602400,5.1,-42.8897,147.3278,50.5
1464606000,4.7,-42.8897,147.3278,50.5
1464609600,4.1,-42.8897,147.3278,50.5
1464613200,3.5,-42.8897,147.3278,50.5
1464624000,20.0,-23.4169,119.7989,524.0
1464627600,18.5,-23.4169,119.7989,524.0
1464631200,17.3,-23.4169,119.7989,524.0
1464634800,16.8,-23.4169,119.7989,524.0
1464638400,15.6,-23.4169,119.7989,524.0
1464642000,14.2,-23.4169,119.7989,524.0
1464645600,13.2,-23.4169,119.7989,524.0
1464649200,13.3,-23.4169,119.7989,524.0
1464652800,17.5,-23.4169,119.7989,524.0
1464656400,21.6,-23.4169,119.7989,524.0
1464660000,25.8,-23.4169,119.7989,524.0
1464663600,27.4,-23.4169,119.7989,524.0
1464667200,28.1,-23.4169,119.7989,524.0
1464670800,30.0,-23.4169,119.7989,524.0
1464674400,30.5,-23.4169,119.7989,524.0
1464678000,30.3,-23.4169,119.7989,524.0
1464681600,30.1,-23.4169,119.7989,524.0
1464685200,28.7,-23.4169,119.7989,524.0
1464688800,25.9,-23.4169,119.7989,524.0
1464692400,23.8,-23.4169,119.7989,524.0
1464696000,22.3,-23.4169,119.7989,524.0
1464699600,21.1,-23.4169,119.7989,524.0
1464703200,19.4,-23.4169,119.7989,524.0
1464706800,17.3,-23.4169,119.7989,524.0
1464624000,7.9,-31.9192,115.8728,24.9
1464627600,7.1,-31.9192,115.8728,24.9
1464631200,6.3,-31.9192,115.8728,24.9
1464634800,6.0,-31.9192,115.8728,24.9
1464638400,5.9,-31.9192,115.8728,24.9
1464642000,5.4,-31.9192,115.8728,24.9
1464645600,5.2,-31.9192,115.8728,24.9
1464649200,5.3,-31.9192,115.8728,24.9
1464652800,7.5,-31.9192,115.8728,24.9
1464656400,12.4,-31.9192,115.8728,24.9
1464660000,14.8,-31.9192,115.8728,24.9
1464663600,17.2,-31.9192,115.8728,24.9
1464667200,18.6,-31.9192,115.8728,24.9
1464670800,19.3,-31.9192,115.8728,24.9
1464674400,19.7,-31.9192,115.8728,24.9
1464678000,19.6,-31.9192,115.8728,24.9
1464681600,19.1,-31.9192,115.8728,24.9
1464685200,17.2,-31.9192,115.8728,24.9
1464688800,15.3,-31.9192,115.8728,24.9
1464692400,15.1,-31.9192,115.8728,24.9
1464696000,14.9,-31.9192,115.8728,24.9
1464699600,11.9,-31.9192,115.8728,24.9
1464703200,10.4,-31.9192,115.8728,24.9
1464706800,9.2,-31.9192,115.8728,24.9
1464616800,26.5,-12.4239,130.8925,30.4
1464620400,26.2,-12.4239,130.8925,30.4
1464624000,25.7,-12.4239,130.8925,30.4
1464627600,25.8,-12.4239,130.8925,30.4
1464631200,25.6,-12.4239,130.8925,30.4
1464634800,25.3,-12.4239,130.8925,30.4
1464638400,25.0,-12.4239,130.8925,30.4
1464642000,24.8,-12.4239,130.8925,30.4
1464645600,25.1,-12.4239,130.8925,30.4
1464649200,27.2,-12.4239,130.8925,30.4
1464652800,28.8,-12.4239,130.8925,30.4
1464656400,29.7,-12.4239,130.8925,30.4
1464660000,31.0,-12.4239,130.8925,30.4
1464663600,31.8,-12.4239,130.8925,30.4
1464667200,32.5,-12.4239,130.8925,30.4
1464670800,32.8,-12.4239,130.8925,30.4
1464674400,34.0,-12.4239,130.8925,30.4
1464678000,31.7,-12.4239,130.8925,30.4
1464681600,30.4,-12.4239,130.8925,30.4
1464685200,28.6,-12.4239,130.8925,30.4
1464688800,27.5,-12.4239,130.8925,30.4
1464692400,26.8,-12.4239,130.8925,30.4
1464696000,25.5,-12.4239,130.8925,30.4
1464699600,25.2,-12.4239,130.8925,30.4
1464703200,25.5,-12.4239,130.8925,30.4
1464616800,14.5,-23.7951,133.889,546.0
1464620400,14.6,-23.7951,133.889,546.0
1464624000,14.6,-23.7951,133.889,546.0
1464627600,14.4,-23.7951,133.889,546.0
1464631200,14.5,-23.7951,133.889,546.0
1464634800,14.5,-23.7951,133.889,546.0
1464638400,14.4,-23.7951,133.889,546.0
1464642000,14.9,-23.7951,133.889,546.0
1464645600,14.4,-23.7951,133.889,546.0
1464649200,16.3,-23.7951,133.889,546.0
1464652800,17.2,-23.7951,133.889,546.0
1464656400,19.1,-23.7951,133.889,546.0
1464660000,19.4,-23.7951,133.889,546.0
1464663600,21.0,-23.7951,133.889,546.0
1464667200,22.1,-23.7951,133.889,546.0
1464670800,22.9,-23.7951,133.889,546.0
1464674400,22.8,-23.7951,133.889,546.0
1464678000,22.1,-23.7951,133.889,546.0
1464681600,21.0,-23.7951,133.889,546.0
1464685200,20.5,-23.7951,133.889,546.0
1464688800,19.0,-23.7951,133.889,546.0
1464692400,17.5,-23.7951,133.889,546.0
1464696000,16.9,-23.7951,133.889,546.0
1464699600,16.5,-23.7951,133.889,546.0
1464703200,15.7,-23.7951,133.889,546.0
1464616800,24.6,-16.8736,145.7458,2.22
1464620400,24.7,-16.8736,145.7458,2.22
1464624000,24.7,-16.8736,145.7458,2.22
1464627600,24.3,-16.8736,145.7458,2.22
1464638400,25.1,-16.8736,145.7458,2.22
1464642000,25.0,-16.8736,145.7458,2.22
1464645600,25.2,-16.8736,145.7458,2.22
1464649200,25.9,-16.8736,145.7458,2.22
1464660000,28.6,-16.8736,145.7458,2.22
1464663600,28.2,-16.8736,145.7458,2.22
1464667200,29.0,-16.8736,145.7458,2.22
1464670800,27.8,-16.8736,145.7458,2.22
1464681600,24.4,-16.8736,145.7458,2.22
1464685200,24.4,-16.8736,145.7458,2.22
1464688800,24.2,-16.8736,145.7458,2.22
1464692400,24.3,-16.8736,145.7458,2.22
1464616800,12.1,-27.4808,153.0389,8.13
